You entered a buffer length of 100,,,,,,,
RAW,-0.049747,1,0.00238, AVG ,-0.041196,0.991085,-0.031407
RAW,-0.051578,1,0.006531, AVG ,-0.04115,0.991085,-0.03109
RAW,-0.05231,1,0.008484, AVG ,-0.041123,0.991085,-0.030736
RAW,-0.051578,1,0.008729, AVG ,-0.041126,0.991085,-0.030386
RAW,-0.051578,1,0.007874, AVG ,-0.041144,0.991085,-0.030049
RAW,-0.051456,1,0.009583, AVG ,-0.041196,0.991085,-0.029714
RAW,-0.060612,1,0.011903, AVG ,-0.041397,0.991085,-0.029389
RAW,-0.065983,1,0.018006, AVG ,-0.041671,0.991085,-0.028948
RAW,-0.06696,1,0.009705, AVG ,-0.041947,0.991085,-0.028572
RAW,-0.064762,1,0.009583, AVG ,-0.042199,0.991085,-0.02818
RAW,-0.059391,1,0.00702, AVG ,-0.042404,0.991085,-0.027807
RAW,-0.05817,1,0.002136, AVG ,-0.042583,0.991085,-0.027457
RAW,-0.058414,1,-0.002747, AVG ,-0.042786,0.991085,-0.027149
RAW,-0.057193,1,-0.006897, AVG ,-0.042944,0.991085,-0.026839
RAW,-0.055851,1,-0.009827, AVG ,-0.043078,0.991085,-0.026531
RAW,-0.055973,1,-0.012757, AVG ,-0.04324,0.991085,-0.026308
RAW,-0.056583,1,-0.013734, AVG ,-0.043419,0.991085,-0.026083
RAW,-0.056217,1,-0.01349, AVG ,-0.043622,0.991085,-0.025832
RAW,-0.055484,1,-0.014222, AVG ,-0.043793,0.991085,-0.025596
RAW,-0.055973,1,-0.013734, AVG ,-0.043954,0.991085,-0.025393
RAW,-0.05524,1,-0.017762, AVG ,-0.044064,0.991085,-0.025226
RAW,-0.055728,1,-0.014955, AVG ,-0.044191,0.991085,-0.025024
RAW,-0.054508,0.996704,-0.015443, AVG ,-0.044308,0.991052,-0.024816
RAW,-0.050479,0.994751,-0.022279, AVG ,-0.044387,0.990999,-0.024643
RAW,-0.048892,0.996216,-0.022523, AVG ,-0.044468,0.990961,-0.024491
RAW,-0.049136,0.996216,-0.022523, AVG ,-0.044554,0.990924,-0.024329
RAW,-0.049625,0.995727,-0.022279, AVG ,-0.044617,0.990881,-0.024141
RAW,-0.049136,0.993774,-0.018251, AVG ,-0.044678,0.990819,-0.023932
RAW,-0.047427,0.9906,-0.015443, AVG ,-0.04472,0.990725,-0.023734
RAW,-0.045962,0.991333,-0.015443, AVG ,-0.044754,0.990638,-0.023534
RAW,-0.047671,0.990112,-0.012269, AVG ,-0.044785,0.990539,-0.023314
RAW,-0.04938,0.988647,-0.00763, AVG ,-0.044792,0.990425,-0.022997
RAW,-0.05231,0.990844,-0.008362, AVG ,-0.044849,0.990416,-0.022559
RAW,-0.047671,0.990478,-0.009705, AVG ,-0.045037,0.990456,-0.021996
RAW,-0.047305,0.991699,-0.006043, AVG ,-0.045282,0.990435,-0.021448
RAW,-0.048648,0.994506,-0.007386, AVG ,-0.045504,0.990428,-0.02092
RAW,-0.041445,0.998779,-0.011292, AVG ,-0.045592,0.99049,-0.02043
RAW,-0.016786,1,-0.034121, AVG ,-0.045391,0.990618,-0.020194
RAW,-0.023866,1,-0.018861, AVG ,-0.045192,0.99081,-0.019803
RAW,-0.029604,1,-0.007386, AVG ,-0.04502,0.991061,-0.019381
RAW,-0.037783,1,-0.003113, AVG ,-0.044954,0.99132,-0.018928
RAW,-0.047916,1,0.005066, AVG ,-0.045019,0.991555,-0.018409
RAW,-0.049869,1,0.013001, AVG ,-0.045163,0.991793,-0.017837
RAW,-0.052799,1,0.0141, AVG ,-0.045314,0.991999,-0.017212
RAW,-0.053043,1,0.012879, AVG ,-0.045473,0.9922,-0.016604
RAW,-0.049869,1,0.0141, AVG ,-0.045628,0.992409,-0.015969
RAW,-0.042422,1,0.008606, AVG ,-0.045695,0.992598,-0.015384
RAW,-0.039858,1,0.005921, AVG ,-0.045851,0.99281,-0.014785
RAW,-0.037905,1,0.006775, AVG ,-0.046061,0.99306,-0.014067
RAW,-0.038882,1,0.007508, AVG ,-0.046327,0.993288,-0.013327
RAW,-0.036929,1,0.007752, AVG ,-0.046618,0.993509,-0.012602
RAW,-0.036562,1,0.00531, AVG ,-0.046917,0.993807,-0.011908
RAW,-0.032656,1,0.00763, AVG ,-0.04699,0.99401,-0.011295
RAW,-0.037173,1,0.008362, AVG ,-0.046907,0.994262,-0.010803
RAW,-0.03644,1,0.006775, AVG ,-0.04679,0.99452,-0.010388
RAW,-0.035464,1,0.005799, AVG ,-0.046629,0.994814,-0.010036
RAW,-0.037905,1,0.00531, AVG ,-0.046455,0.995163,-0.009663
RAW,-0.038882,1,0.006043, AVG ,-0.046304,0.995533,-0.009279
RAW,-0.039858,1,0.006287, AVG ,-0.046177,0.995914,-0.008848
